x,y,potential
2.68458,-4.52029,0.0671991
2.74007,-4.48688,0.0722254
2.79514,-4.45278,0.0770751
2.84978,-4.41801,0.0817363
2.90399,-4.38256,0.0861976
2.95776,-4.34645,0.090448
3.01109,-4.30969,0.0944774
3.06395,-4.27226,0.0982759
3.11635,-4.23419,0.101834
3.16828,-4.19548,0.105145
3.21973,-4.15613,0.108199
3.27068,-4.11615,0.11099
3.32114,-4.07554,0.113512
3.3711,-4.03432,0.115758
3.42055,-3.99248,0.117724
3.46947,-3.95004,0.119405
3.51787,-3.90699,0.120798
3.56574,-3.86336,0.1219
3.61306,-3.81914,0.122708
3.65984,-3.77434,0.12322
3.70606,-3.72896,0.123436
3.75172,-3.68302,0.123354
3.79681,-3.63652,0.122976
3.84132,-3.58947,0.122302
3.88525,-3.54187,0.121333
3.92859,-3.49374,0.120071
3.97133,-3.44508,0.11852
4.01347,-3.39589,0.116683
4.05501,-3.34619,0.114563
4.09592,-3.29598,0.112166
4.13622,-3.24527,0.109497
4.17588,-3.19406,0.106561
4.21492,-3.14237,0.103367
4.25331,-3.09021,0.0999201
4.29106,-3.03758,0.0962301
4.32815,-2.98448,0.0923051
4.36459,-2.93093,0.0881547
4.40037,-2.87694,0.0837889
4.43548,-2.82251,0.0792182
4.46991,-2.76765,0.0744538
4.50367,-2.71238,0.0695076
4.53674,-2.65669,0.0643914
4.56913,-2.60059,0.0591181
4.60082,-2.54411,0.0537005
4.63181,-2.48723,0.048152
4.66211,-2.42998,0.0424863
4.69169,-2.37236,0.0367172
4.72056,-2.31438,0.0308588
4.74871,-2.25605,0.0249255
4.77615,-2.19738,0.0189318
4.80285,-2.13837,0.0128922
4.82883,-2.07904,0.00682139
4.85408,-2.01939,0.000734073
4.87859,-1.95944,-0.00535497
4.90236,-1.89918,-0.011431
4.92539,-1.83864,-0.0174793
4.94766,-1.77783,-0.0234851
4.96919,-1.71674,-0.0294339
4.98996,-1.65539,-0.0353111
5.00998,-1.59379,-0.0411025
5.02923,-1.53195,-0.0467938
5.04772,-1.46987,-0.052371
5.06545,-1.40757,-0.0578204
5.0824,-1.34506,-0.0631288
5.09859,-1.28235,-0.0682828
5.114,-1.21944,-0.0732699
5.12864,-1.15634,-0.0780779
5.14249,-1.09307,-0.0826948
5.15557,-1.02963,-0.0871094
5.16786,-0.966041,-0.091311
5.17937,-0.902301,-0.0952893
5.19009,-0.838425,-0.0990349
5.20003,-0.774421,-0.102539
5.20918,-0.7103,-0.105793
5.21753,-0.64607,-0.108789
5.22509,-0.581743,-0.11152
5.23186,-0.517328,-0.113981
5.23784,-0.452834,-0.116166
5.24302,-0.388271,-0.118069
5.24741,-0.323649,-0.119687
5.251,-0.258978,-0.121016
5.25379,-0.194268,-0.122052
5.25578,-0.129528,-0.122795
5.25698,-0.0647692,-0.123242
5.19553,0,-0.1177
5.19512,0.0647691,-0.117556
5.19391,0.129528,-0.117123
5.19189,0.194267,-0.1164
5.18907,0.258976,-0.11539
5.18544,0.323644,-0.114095
5.181,0.388262,-0.112517
5.17576,0.45282,-0.110661
5.16971,0.517307,-0.108531
5.16286,0.581714,-0.106131
5.15521,0.646031,-0.103468
5.14675,0.710247,-0.100547
5.1375,0.774353,-0.0973751
5.12745,0.838339,-0.0939609
5.1166,0.902194,-0.0903121
5.10495,0.965909,-0.0864378
5.09251,1.02947,-0.0823474
5.07928,1.09288,-0.0780512
5.06526,1.15611,-0.0735598
5.05046,1.21917,-0.0688845
5.03487,1.28203,-0.064037
5.01849,1.3447,-0.0590296
5.00134,1.40716,-0.0538748
4.98341,1.4694,-0.0485856
4.9647,1.53141,-0.0431753
4.94523,1.59318,-0.0376575
4.92498,1.65471,-0.0320461
4.90397,1.71597,-0.0263552
4.8822,1.77698,-0.0205989
4.85967,1.8377,-0.0147917
4.83638,1.89814,-0.00894789
4.81234,1.95828,-0.00308221
4.78755,2.01812,0.00279079
4.76202,2.07765,0.00865654
4.73575,2.13685,0.0145004
4.70875,2.19572,0.0203079
4.68101,2.25425,0.0260645
4.65254,2.31243,0.0317558
4.62335,2.37025,0.0373676
4.59345,2.42771,0.0428858
4.56282,2.48478,0.0482966
4.53149,2.54147,0.0535864
4.49946,2.59776,0.0587418
4.46672,2.65365,0.0637499
4.4333,2.70913,0.068598
4.39918,2.76419,0.073274
4.36438,2.81881,0.0777661
4.3289,2.873,0.082063
4.29275,2.92674,0.086154
4.25593,2.98003,0.0900291
4.21845,3.03286,0.0936785
4.18031,3.08521,0.0970933
4.14152,3.13708,0.100265
4.10209,3.18847,0.103187
4.06203,3.23936,0.105851
4.02133,3.28975,0.108251
3.98,3.33962,0.110381
3.93806,3.38898,0.112237
3.89551,3.43781,0.113815
3.85235,3.4861,0.11511
3.80859,3.53386,0.116119
3.76424,3.58106,0.116841
3.71931,3.62771,0.117274
3.67379,3.67379,0.117417
3.62771,3.71931,0.117269
3.58106,3.76424,0.116831
3.53386,3.80859,0.116104
3.4861,3.85235,0.115089
3.43781,3.89551,0.113789
3.38898,3.93806,0.112207
3.33962,3.98,0.110345
3.28975,4.02133,0.10821
3.23936,4.06203,0.105805
3.18847,4.10209,0.103136
3.13708,4.14152,0.100209
3.08521,4.18031,0.0970326
3.03286,4.21845,0.0936129
2.98003,4.25593,0.0899588
2.92674,4.29275,0.0860791
2.873,4.3289,0.0819834
2.81881,4.36438,0.077682
2.76419,4.39918,0.0731855
2.70913,4.4333,0.0685052
2.65365,4.46672,0.0636529
2.59776,4.49946,0.0586408
2.54147,4.53149,0.0534815
2.48478,4.56282,0.0481882
2.42771,4.59345,0.042774
2.37025,4.62335,0.0372526
2.31243,4.65254,0.0316379
2.25425,4.68101,0.025944
2.19572,4.70875,0.0201851
2.13685,4.73575,0.0143756
2.07765,4.76202,0.00852995
2.01812,4.78755,0.0026628
1.95828,4.81234,-0.00321125
1.89814,4.83638,-0.00907761
1.8377,4.85967,-0.0149217
1.77698,4.8822,-0.0207289
1.71597,4.90397,-0.0264847
1.65471,4.92498,-0.0321748
1.59318,4.94523,-0.0377849
1.53141,4.9647,-0.0433009
1.4694,4.98341,-0.0487091
1.40716,5.00134,-0.0539957
1.3447,5.01849,-0.0591476
1.28203,5.03487,-0.0641516
1.21917,5.05046,-0.0689952
1.15611,5.06526,-0.0736662
1.09288,5.07928,-0.0781529
1.02947,5.09251,-0.082444
0.965909,5.10495,-0.0865288
0.902194,5.1166,-0.0903972
0.838339,5.12745,-0.0940397
0.774353,5.1375,-0.0974473
0.710247,5.14675,-0.100612
0.646031,5.15521,-0.103525
0.581715,5.16286,-0.106181
0.517307,5.16971,-0.108573
0.45282,5.17576,-0.110695
0.388262,5.181,-0.112543
0.323644,5.18544,-0.114112
0.258976,5.18907,-0.115398
0.194267,5.19189,-0.116399
0.129528,5.19391,-0.117112
0.0647691,5.19512,-0.117537
9.32544e-09,5.19553,-0.117671
-0.0647691,5.19512,-0.117514
-0.129528,5.19391,-0.117067
-0.194267,5.19189,-0.116332
-0.258976,5.18907,-0.115308
-0.323644,5.18544,-0.114
-0.388262,5.181,-0.112409
-0.45282,5.17576,-0.11054
-0.517307,5.16971,-0.108396
-0.581714,5.16286,-0.105983
-0.646031,5.15521,-0.103307
-0.710247,5.14675,-0.100373
-0.774353,5.1375,-0.097189
-0.838339,5.12745,-0.0937622
-0.902194,5.1166,-0.0901011
-0.965909,5.10495,-0.0862146
-1.02947,5.09251,-0.0821124
-1.09288,5.07928,-0.0778045
-1.15611,5.06526,-0.0733018
-1.21917,5.05046,-0.0686155
-1.28203,5.03487,-0.0637573
-1.3447,5.01849,-0.0587395
-1.40716,5.00134,-0.0535747
-1.4694,4.98341,-0.0482759
-1.53141,4.9647,-0.0428563
-1.59318,4.94523,-0.0373297
-1.65471,4.92498,-0.0317099
-1.71597,4.90397,-0.026011
-1.77698,4.8822,-0.0202471
-1.8377,4.85967,-0.0144328
-1.89814,4.83638,-0.00858239
-1.95828,4.81234,-0.00271055
-2.01812,4.78755,0.00316814
-2.07765,4.76202,0.00903906
-2.13685,4.73575,0.0148876
-2.19572,4.70875,0.0206992
-2.25425,4.68101,0.0264594
-2.31243,4.65254,0.0321538
-2.37025,4.62335,0.0377682
-2.42771,4.59345,0.0432885
-2.48478,4.56282,0.0487008
-2.54147,4.53149,0.0539916
-2.59776,4.49946,0.0591476
-2.65365,4.46672,0.0641557
-2.70913,4.4333,0.0690034
-2.76419,4.39918,0.0736784
-2.81881,4.36438,0.078169
-2.873,4.3289,0.0824641
-2.92674,4.29275,0.0865528
-2.98003,4.25593,0.0904251
-3.03286,4.21845,0.0940714
-3.08521,4.18031,0.0974829
-3.13708,4.14152,0.100651
-3.18847,4.10209,0.103569
-3.23936,4.06203,0.106228
-3.28975,4.02133,0.108624
-3.33962,3.98,0.11075
-3.38898,3.93806,0.112602
-3.43781,3.89551,0.114174
-3.4861,3.85235,0.115465
-3.53386,3.80859,0.11647
-3.58106,3.76424,0.117187
-3.62771,3.71931,0.117615
-3.67379,3.67379,0.117754
-3.71931,3.62771,0.117601
-3.76424,3.58106,0.117159
-3.80859,3.53386,0.116427
-3.85235,3.4861,0.115409
-3.89551,3.43781,0.114104
-3.93806,3.38898,0.112518
-3.98,3.33962,0.110653
-4.02133,3.28975,0.108514
-4.06203,3.23936,0.106106
-4.10209,3.18847,0.103434
-4.14152,3.13708,0.100505
-4.18031,3.08521,0.0973251
-4.21845,3.03286,0.0939028
-4.25593,2.98003,0.0902462
-4.29275,2.92674,0.0863641
-4.3289,2.873,0.0822662
-4.36438,2.81881,0.0779626
-4.39918,2.76419,0.0734641
-4.4333,2.70913,0.0687818
-4.46672,2.65365,0.0639275
-4.49946,2.59776,0.0589134
-4.53149,2.54147,0.0537521
-4.56282,2.48478,0.0484567
-4.59345,2.42771,0.0430403
-4.62335,2.37025,0.0375167
-4.65254,2.31243,0.0318996
-4.68101,2.25425,0.0262031
-4.70875,2.19572,0.0204414
-4.73575,2.13685,0.0146289
-4.76202,2.07765,0.00878017
-4.78755,2.01812,0.00290962
-4.81234,1.95828,-0.00296812
-4.83638,1.89814,-0.00883843
-4.85967,1.8377,-0.0146867
-4.8822,1.77698,-0.0204985
-4.90397,1.71597,-0.0262592
-4.92498,1.65471,-0.0319545
-4.94523,1.59318,-0.0375702
-4.9647,1.53141,-0.0430921
-4.98341,1.4694,-0.0485066
-5.00134,1.40716,-0.0537999
-5.01849,1.3447,-0.0589588
-5.03487,1.28203,-0.0639703
-5.05046,1.21917,-0.0688217
-5.06526,1.15611,-0.0735009
-5.07928,1.09288,-0.0779962
-5.09251,1.02947,-0.0822962
-5.10495,0.965909,-0.0863904
-5.1166,0.902194,-0.0902685
-5.12745,0.838339,-0.093921
-5.1375,0.774353,-0.097339
-5.14675,0.710247,-0.100514
-5.15521,0.646031,-0.103439
-5.16286,0.581715,-0.106106
-5.16971,0.517307,-0.108509
-5.17576,0.45282,-0.110643
-5.181,0.388262,-0.112503
-5.18544,0.323644,-0.114083
-5.18907,0.258976,-0.115382
-5.19189,0.194267,-0.116396
-5.19391,0.129528,-0.117122
-5.19512,0.0647691,-0.117559
-5.19553,1.86509e-08,-0.117706
-5.19512,-0.0647691,-0.117562
-5.19391,-0.129528,-0.117129
-5.19189,-0.194267,-0.116406
-5.18907,-0.258976,-0.115396
-5.18544,-0.323644,-0.114101
-5.181,-0.388262,-0.112523
-5.17576,-0.45282,-0.110667
-5.16971,-0.517307,-0.108537
-5.16286,-0.581714,-0.106137
-5.15521,-0.646031,-0.103473
-5.14675,-0.710247,-0.100552
-5.1375,-0.774353,-0.0973807
-5.12745,-0.838339,-0.0939664
-5.1166,-0.902194,-0.0903175
-5.10495,-0.965909,-0.0864431
-5.09251,-1.02947,-0.0823527
-5.07928,-1.09288,-0.0780564
-5.06526,-1.15611,-0.0735649
-5.05046,-1.21917,-0.0688895
-5.03487,-1.28203,-0.0640419
-5.01849,-1.3447,-0.0590343
-5.00134,-1.40716,-0.0538794
-4.98341,-1.4694,-0.0485901
-4.9647,-1.53141,-0.0431797
-4.94523,-1.59318,-0.0376617
-4.92498,-1.65471,-0.0320502
-4.90397,-1.71597,-0.0263591
-4.8822,-1.77697,-0.0206026
-4.85967,-1.8377,-0.0147952
-4.83638,-1.89814,-0.00895122
-4.81234,-1.95828,-0.00308533
-4.78755,-2.01812,0.00278791
-4.76202,-2.07765,0.00865389
-4.73575,-2.13685,0.014498
-4.70875,-2.19572,0.0203057
-4.68101,-2.25425,0.0260626
-4.65254,-2.31243,0.0317541
-4.62335,-2.37025,0.0373662
-4.59345,-2.42771,0.0428847
-4.56282,-2.48478,0.0482957
-4.53149,-2.54147,0.0535858
-4.49946,-2.59776,0.0587415
-4.46672,-2.65365,0.0637499
-4.4333,-2.70913,0.0685983
-4.39918,-2.76419,0.0732746
-4.36438,-2.81881,0.077767
-4.3289,-2.873,0.0820642
-4.29275,-2.92674,0.0861556
-4.25593,-2.98003,0.0900309
-4.21845,-3.03286,0.0936806
-4.18031,-3.08521,0.0970958
-4.14152,-3.13708,0.100268
-4.10209,-3.18847,0.10319
-4.06203,-3.23936,0.105854
-4.02133,-3.28975,0.108254
-3.98,-3.33962,0.110385
-3.93806,-3.38898,0.112242
-3.89551,-3.43781,0.113819
-3.85235,-3.4861,0.115115
-3.80859,-3.53386,0.116125
-3.76424,-3.58106,0.116847
-3.71931,-3.62771,0.11728
-3.67379,-3.67379,0.117423
-3.62771,-3.71931,0.117276
-3.58106,-3.76424,0.116838
-3.53386,-3.80859,0.116111
-3.4861,-3.85235,0.115096
-3.43781,-3.89551,0.113797
-3.38898,-3.93806,0.112214
-3.33962,-3.98,0.110353
-3.28975,-4.02133,0.108218
-3.23936,-4.06203,0.105813
-3.18847,-4.10209,0.103144
-3.13708,-4.14152,0.100218
-3.08521,-4.18031,0.0970415
-3.03286,-4.21845,0.093622
-2.98003,-4.25593,0.089968
-2.92674,-4.29275,0.0860884
-2.873,-4.3289,0.0819929
-2.81881,-4.36438,0.0776916
-2.76419,-4.39918,0.0731952
-2.70913,-4.4333,0.068515
-2.65365,-4.46672,0.0636628
-2.59776,-4.49946,0.0586507
-2.54147,-4.53149,0.0534915
-2.48478,-4.56282,0.0481981
-2.42771,-4.59345,0.042784
-2.37025,-4.62335,0.0372626
-2.31243,-4.65254,0.0316479
-2.25425,-4.68101,0.0259539
-2.19572,-4.70875,0.0201949
-2.13685,-4.73575,0.0143853
-2.07765,-4.76202,0.00853962
-2.01812,-4.78755,0.00267237
-1.95828,-4.81234,-0.00320182
-1.89814,-4.83638,-0.00906832
-1.8377,-4.85967,-0.0149125
-1.77698,-4.8822,-0.0207199
-1.71597,-4.90397,-0.0264759
-1.65471,-4.92498,-0.0321662
-1.59318,-4.94523,-0.0377765
-1.53141,-4.9647,-0.0432928
-1.4694,-4.98341,-0.0487012
-1.40716,-5.00134,-0.0539881
-1.3447,-5.01849,-0.0591402
-1.28203,-5.03487,-0.0641445
-1.21917,-5.05046,-0.0689884
-1.15611,-5.06526,-0.0736597
-1.09288,-5.07928,-0.0781467
-1.02947,-5.09251,-0.0824382
-0.965909,-5.10495,-0.0865233
-0.902194,-5.1166,-0.0903921
-0.838339,-5.12745,-0.094035
-0.774353,-5.1375,-0.0974429
-0.710247,-5.14675,-0.100608
-0.646031,-5.15521,-0.103522
-0.581715,-5.16286,-0.106178
-0.517307,-5.16971,-0.10857
-0.45282,-5.17576,-0.110693
-0.388262,-5.181,-0.112541
-0.323644,-5.18544,-0.11411
-0.258976,-5.18907,-0.115397
-0.194267,-5.19189,-0.116398
-0.129528,-5.19391,-0.117112
-0.0647691,-5.19512,-0.117536
-2.79763e-08,-5.19553,-0.117671
0.0647691,-5.19512,-0.117515
0.129528,-5.19391,-0.117068
0.194267,-5.19189,-0.116333
0.258976,-5.18907,-0.11531
0.323644,-5.18544,-0.114002
0.388262,-5.181,-0.112412
0.45282,-5.17576,-0.110543
0.517307,-5.16971,-0.1084
0.581714,-5.16286,-0.105987
0.646031,-5.15521,-0.103311
0.710247,-5.14675,-0.100378
0.774353,-5.1375,-0.0971938
0.838339,-5.12745,-0.0937674
0.902194,-5.1166,-0.0901067
0.965909,-5.10495,-0.0862205
1.02947,-5.09251,-0.0821186
1.09288,-5.07928,-0.0778111
1.15611,-5.06526,-0.0733087
1.21917,-5.05046,-0.0686227
1.28203,-5.03487,-0.0637648
1.3447,-5.01849,-0.0587472
1.40716,-5.00134,-0.0535827
1.4694,-4.98341,-0.0482841
1.53141,-4.9647,-0.0428648
1.59318,-4.94523,-0.0373384
1.65471,-4.92498,-0.0317188
1.71597,-4.90397,-0.02602
1.77697,-4.8822,-0.0202564
1.8377,-4.85967,-0.0144422
1.89814,-4.83638,-0.00859192
1.95828,-4.81234,-0.00272021
2.01812,-4.78755,0.00315837
2.07765,-4.76202,0.00902921
2.13685,-4.73575,0.0148777
2.19572,-4.70875,0.0206892
2.25425,-4.68101,0.0264494
2.31243,-4.65254,0.0321438
2.37025,-4.62335,0.0377581
2.42771,-4.59345,0.0432784
2.48478,-4.56282,0.0486908
2.54147,-4.53149,0.0539817
2.59776,-4.49946,0.0591377
2.65365,-4.46672,0.0641459
2.70913,-4.4333,0.0689936
2.76419,-4.39918,0.0736687
2.81881,-4.36438,0.0781595
2.873,-4.3289,0.0824546
2.92674,-4.29275,0.0865435
2.98003,-4.25593,0.090416
3.03286,-4.21845,0.0940625
3.08521,-4.18031,0.0974741
3.13708,-4.14152,0.100643
3.18847,-4.10209,0.10356
3.23936,-4.06203,0.10622
3.28975,-4.02133,0.108616
3.33962,-3.98,0.110742
3.38898,-3.93806,0.112594
3.43781,-3.89551,0.114167
3.4861,-3.85235,0.115458
3.53386,-3.80859,0.116463
3.58106,-3.76424,0.117181
3.62771,-3.71931,0.117609
3.67379,-3.67379,0.117748
3.71931,-3.62771,0.117596
3.76424,-3.58106,0.117154
3.80859,-3.53386,0.116422
3.85235,-3.4861,0.115404
3.89551,-3.43781,0.1141
3.93806,-3.38898,0.112514
3.98,-3.33962,0.11065
4.02133,-3.28975,0.108511
4.06203,-3.23936,0.106103
4.10209,-3.18847,0.103431
4.14152,-3.13708,0.100502
4.18031,-3.08521,0.0973231
4.21845,-3.03286,0.0939012
4.25593,-2.98003,0.0902449
4.29275,-2.92674,0.0863631
4.3289,-2.873,0.0822655
4.36438,-2.81881,0.0779623
4.39918,-2.76419,0.073464
4.4333,-2.70913,0.068782
4.46672,-2.65365,0.063928
4.49946,-2.59776,0.0589142
4.53149,-2.54147,0.0537532
4.56282,-2.48478,0.0484581
4.59345,-2.42771,0.043042
4.62335,-2.37025,0.0375186
4.65254,-2.31243,0.0319017
4.68101,-2.25425,0.0262055
4.70875,-2.19572,0.0204441
4.73575,-2.13685,0.0146318
4.76202,-2.07765,0.0087833
4.78755,-2.01812,0.00291297
4.81234,-1.95828,-0.00296457
4.83638,-1.89814,-0.00883469
4.85967,-1.8377,-0.0146828
4.8822,-1.77698,-0.0204943
4.90397,-1.71597,-0.0262549
4.92498,-1.65471,-0.03195
4.94523,-1.59318,-0.0375656
4.9647,-1.53141,-0.0430874
4.98341,-1.4694,-0.0485017
5.00134,-1.40716,-0.0537949
5.01849,-1.3447,-0.0589537
5.03487,-1.28203,-0.063965
5.05046,-1.21917,-0.0688164
5.06526,-1.15611,-0.0734955
5.07928,-1.09288,-0.0779907
5.09251,-1.02947,-0.0822907
5.10495,-0.965909,-0.0863848
5.1166,-0.902194,-0.0902628
5.12745,-0.838339,-0.0939153
5.1375,-0.774353,-0.0973332
5.14675,-0.710247,-0.100508
5.15521,-0.646031,-0.103433
5.16286,-0.581715,-0.1061
5.16971,-0.517308,-0.108503
5.17576,-0.45282,-0.110637
5.181,-0.388262,-0.112497
5.18544,-0.323644,-0.114077
5.18907,-0.258976,-0.115376
5.19189,-0.194267,-0.11639
5.19391,-0.129528,-0.117116
5.19512,-0.0647691,-0.117553
5.13368,0,-0.112205
5.13327,0.064769,-0.112065
5.13204,0.129528,-0.111641
5.13,0.194266,-0.110935
5.12714,0.258973,-0.109949
5.12346,0.323639,-0.108683
5.11897,0.388253,-0.107143
5.11367,0.452806,-0.10533
5.10755,0.517287,-0.10325
5.10061,0.581685,-0.100907
5.09287,0.645991,-0.098308
5.08431,0.710193,-0.0954581
5.07495,0.774283,-0.0923648
5.06478,0.83825,-0.0890357
5.0538,0.902083,-0.0854791
5.04201,0.965772,-0.0817041
5.02943,1.02931,-0.07772
5.01604,1.09268,-0.0735371
5.00186,1.15588,-0.0691661
4.98688,1.21889,-0.0646181
4.9711,1.28171,-0.0599048
4.95453,1.34433,-0.0550383
4.93718,1.40673,-0.0500311
4.91904,1.46891,-0.0448962
4.90011,1.53085,-0.0396467
4.88041,1.59255,-0.0342962
4.85993,1.654,-0.0288584
4.83868,1.71518,-0.0233471
4.81665,1.77609,-0.0177766
4.79386,1.83672,-0.012161
4.7703,1.89706,-0.00651478
4.74599,1.95709,-0.000852272
4.72092,2.01681,0.00481209
4.6951,2.07621,0.0104639
4.66853,2.13528,0.0160886
4.64122,2.19401,0.021672
4.61317,2.2524,0.0271997
4.58439,2.31042,0.0326575
4.55487,2.36807,0.0380316
4.52463,2.42535,0.0433081
4.49367,2.48224,0.0484734
4.462,2.53874,0.0535142
4.42961,2.59483,0.0584176
4.39652,2.65051,0.063171
4.36273,2.70577,0.0677621
4.32825,2.7606,0.0721791
4.29307,2.81499,0.0764106
4.25722,2.86892,0.080446
4.22068,2.92241,0.0842749
4.18348,2.97543,0.0878875
4.1456,3.02797,0.0912748
4.10707,3.08003,0.0944283
4.06789,3.1316,0.0973402
4.02805,3.18268,0.100003
3.98758,3.23324,0.102411
3.94647,3.2833,0.104557
3.90473,3.33282,0.106437
3.86237,3.38182,0.108046
3.8194,3.43028,0.10938
3.77581,3.4782,0.110437
3.73163,3.52556,0.111213
3.68685,3.57236,0.111707
3.64149,3.61859,0.111917
3.59555,3.66424,0.111843
3.54903,3.70932,0.111486
3.50195,3.7538,0.110846
3.45431,3.79768,0.109925
3.40612,3.84096,0.108724
3.35739,3.88363,0.107247
3.30813,3.92568,0.105497
3.25833,3.9671,0.103478
3.20802,4.00789,0.101196
3.1572,4.04805,0.0986549
3.10588,4.08756,0.0958618
3.05406,4.12642,0.0928235
3.00176,4.16462,0.0895473
2.94898,4.20216,0.0860416
2.89572,4.23903,0.0823152
2.84201,4.27523,0.0783774
2.78785,4.31075,0.0742382
2.73324,4.34558,0.0699083
2.6782,4.37971,0.0653987
2.62273,4.41316,0.060721
2.56684,4.44589,0.0558872
2.51054,4.47792,0.0509098
2.45385,4.50924,0.0458016
2.39676,4.53984,0.0405759
2.33929,4.56972,0.0352459
2.28145,4.59887,0.0298255
2.22325,4.62729,0.0243286
2.16469,4.65497,0.0187691
2.10579,4.68191,0.0131614
2.04655,4.7081,0.00751982
1.98699,4.73355,0.00185874
1.92711,4.75824,-0.00380738
1.86693,4.78218,-0.00946409
1.80644,4.80535,-0.0150969
1.74567,4.82776,-0.0206915
1.68462,4.8494,-0.0262336
1.62331,4.87027,-0.0317089
1.56173,4.89036,-0.0371034
1.49991,4.90967,-0.0424033
1.43785,4.92821,-0.047595
1.37556,4.94596,-0.052665
1.31305,4.96292,-0.0576004
1.25033,4.97909,-0.0623883
1.18741,4.99447,-0.0670166
1.1243,5.00905,-0.0714733
1.06101,5.02284,-0.0757469
0.99756,5.03582,-0.0798266
0.933946,5.04801,-0.0837019
0.870183,5.05939,-0.087363
0.806282,5.06996,-0.0908007
0.742253,5.07973,-0.0940063
0.678105,5.08869,-0.096972
0.61385,5.09684,-0.0996902
0.549497,5.10418,-0.102154
0.485056,5.11071,-0.104359
0.420538,5.11642,-0.106298
0.355953,5.12132,-0.107967
0.291312,5.1254,-0.109361
0.226624,5.12867,-0.110479
0.1619,5.13112,-0.111317
0.0971503,5.13276,-0.111873
0.0323852,5.13357,-0.112146
-0.0323852,5.13357,-0.112135
-0.0971503,5.13276,-0.11184
-0.1619,5.13112,-0.111262
-0.226624,5.12867,-0.110403
-0.291312,5.1254,-0.109263
-0.355953,5.12132,-0.107847
-0.420538,5.11642,-0.106157
-0.485056,5.11071,-0.104197
-0.549497,5.10418,-0.101972
-0.61385,5.09684,-0.0994879
-0.678105,5.08869,-0.0967498
-0.742253,5.07973,-0.0937648
-0.806282,5.06996,-0.0905403
-0.870183,5.05939,-0.0870843
-0.933946,5.04801,-0.0834054
-0.99756,5.03582,-0.0795129
-1.06101,5.02284,-0.0754167
-1.1243,5.00905,-0.0711272
-1.18741,4.99447,-0.0666554
-1.25033,4.97909,-0.0620126
-1.31305,4.96292,-0.057211
-1.37556,4.94596,-0.0522627
-1.43785,4.92821,-0.0471805
-1.49991,4.90967,-0.0419775
-1.56173,4.89036,-0.0366671
-1.62331,4.87027,-0.0312628
-1.68462,4.8494,-0.0257786
-1.74567,4.82776,-0.0202285
-1.80644,4.80535,-0.0146266
-1.86693,4.78218,-0.00898733
-1.92711,4.75824,-0.00332503
-1.98699,4.73355,0.00234586
-2.04655,4.7081,0.00801087
-2.10579,4.68191,0.0136556
-2.16469,4.65497,0.0192655
-2.22325,4.62729,0.0248264
-2.28145,4.59887,0.0303241
-2.33929,4.56972,0.0357444
-2.39676,4.53984,0.0410736
-2.45385,4.50924,0.0462978
-2.51054,4.47792,0.0514037
-2.56684,4.44589,0.0563781
-2.62273,4.41316,0.0612083
-2.6782,4.37971,0.0658817
-2.73324,4.34558,0.0703864
-2.78785,4.31075,0.0747108
-2.84201,4.27523,0.078844
-2.89572,4.23903,0.0827752
-2.94898,4.20216,0.0864947
-3.00176,4.16462,0.089993
-3.05406,4.12642,0.0932613
-3.10588,4.08756,0.0962915
-3.1572,4.04805,0.0990761
-3.20802,4.00789,0.101608
-3.25833,3.9671,0.103882
-3.30813,3.92568,0.105892
-3.35739,3.88363,0.107632
-3.40612,3.84096,0.1091
-3.45431,3.79768,0.110291
-3.50195,3.7538,0.111203
-3.54903,3.70932,0.111834
-3.59555,3.66424,0.112182
-3.64149,3.61859,0.112246
-3.68685,3.57236,0.112026
-3.73163,3.52556,0.111524
-3.77581,3.4782,0.110738
-3.8194,3.43028,0.109673
-3.86237,3.38182,0.10833
-3.90473,3.33282,0.106713
-3.94647,3.2833,0.104824
-3.98758,3.23324,0.102669
-4.02805,3.18268,0.100254
-4.06789,3.1316,0.0975829
-4.10707,3.08003,0.0946633
-4.1456,3.02797,0.0915023
-4.18348,2.97543,0.0881077
-4.22068,2.92241,0.0844879
-4.25722,2.86892,0.0806521
-4.29307,2.81499,0.07661
-4.32825,2.7606,0.0723719
-4.36273,2.70577,0.0679485
-4.39652,2.65051,0.0633511
-4.42961,2.59483,0.0585917
-4.462,2.53874,0.0536823
-4.49367,2.48224,0.0486357
-4.52463,2.42535,0.0434648
-4.55487,2.36807,0.0381828
-4.58439,2.31042,0.0328034
-4.61317,2.2524,0.0273402
-4.64122,2.19401,0.0218074
-4.66853,2.13528,0.016219
-4.6951,2.07621,0.0105893
-4.72092,2.01681,0.0049327
-4.74599,1.95709,-0.000736437
-4.7703,1.89706,-0.00640366
-4.79386,1.83672,-0.0120545
-4.81665,1.77609,-0.0176746
-4.83868,1.71518,-0.0232496
-4.85993,1.654,-0.0287653
-4.88041,1.59255,-0.0342075
-4.90011,1.53085,-0.0395623
-4.91904,1.46891,-0.044816
-4.93718,1.40673,-0.0499551
-4.95453,1.34433,-0.0549663
-4.9711,1.28171,-0.0598369
-4.98688,1.21889,-0.0645542
-5.00186,1.15588,-0.0691062
-5.01604,1.09268,-0.0734812
-5.02943,1.02931,-0.0776679
-5.04201,0.965772,-0.0816558
-5.0538,0.902083,-0.0854347
-5.06478,0.83825,-0.0889951
-5.07495,0.774283,-0.0923279
-5.08431,0.710193,-0.0954249
